GEOID,Estimate,Margin of Error
1500000US340110201001,0.20683903252710592,0.13159099455837087
1500000US340110202001,0.4137392661982826,0.15744752836896103
1500000US340110202002,0.19127988748241911,0.12095283409940098
1500000US340110203011,0.1539855072463768,0.17370469530541308
1500000US340110203012,0.5677352637021716,0.24663526394090135
1500000US340110203021,0.21739130434782608,0.13966948011833472
1500000US340110203022,0.41868987631699495,0.22331602643345758
1500000US340110204001,0.7587878787878788,0.1625193715450008
1500000US340110204002,0.4778725131952903,0.1698614851384426
1500000US340110205031,0.43579545454545454,0.17789780310867287
1500000US340110205032,0.24894787957267725,0.12603213205474487
1500000US340110206001,0.696798493408663,0.17684203457925363
1500000US340110206002,0.6579572446555819,0.22954556944325685
1500000US340110206003,0.4390374331550802,0.19767187078639298
1500000US340110301001,0.362962962962963,0.1524185907066642
1500000US340110302001,0.8316831683168316,0.2042190351728912
1500000US340110302002,0.6246362754607178,0.24490843021528436
1500000US340110302003,0.45,0.38628576516454644
1500000US340110302004,0.7544554455445545,0.2581508438533007
1500000US340110302005,0.2745869394177813,0.20287255947973934
1500000US340110303001,0.38077858880778587,0.2660720761012507
1500000US340110303002,0.7524084778420038,0.14399038792111743
1500000US340110303003,0.5685215946843853,0.12598668696277915
1500000US340110304011,0.7923844061650045,0.14034404713143547
1500000US340110304012,0.281437125748503,0.2057077484509343
1500000US340110304013,0.9785911602209945,0.030986827791169985
1500000US340110304021,0.36322188449848025,0.16852613255430504
1500000US340110304022,0.8784222737819025,0.09404759053101629
1500000US340110304023,0.9138755980861244,0.09913147003502888
1500000US340110305011,0.6005988023952096,0.2287308414347164
1500000US340110305012,0.9759679572763685,0.02970632351943668
1500000US340110305013,0.8646346929627969,0.11413198063777039
1500000US340110305014,0.8951612903225806,0.06658307444664616
1500000US340110305021,0.6703747072599532,0.17976711544900134
1500000US340110305022,0.5217391304347826,0.17421419180409578
1500000US340110403001,0.7745940783190067,0.16062884325052942
1500000US340110403002,0.5805391190006575,0.12846184209716058
1500000US340110403003,0.6656694091249065,0.19068434687871252
1500000US340110404001,0.8529411764705882,0.17209867585839767
1500000US340110404002,1.0,0.0
1500000US340110404003,0.4078054298642534,0.22238263863654173
1500000US340110404004,0.853405725567621,0.09935036911988568
1500000US340110405001,0.3646341463414634,0.1590100142976051
1500000US340110405002,0.6063091482649843,0.3123933660921629
1500000US340110405003,0.38832252085264135,0.21915562736275404
1500000US340110406011,0.9109483423284502,0.06297504495459359
1500000US340110406012,0.6891428571428572,0.2742970990783552
1500000US340110406021,0.4946808510638298,0.1563687258549278
1500000US340110406022,0.4050199657729606,0.16938179530224456
1500000US340110407011,0.6174264281592614,0.13791503237394315
1500000US340110407012,0.6040219378427788,0.15912053535095427
1500000US340110407021,0.6253501400560224,0.214587983205057
1500000US340110407022,0.5692307692307692,0.1843723582059196
1500000US340110408001,0.517531556802244,0.21241543185063852
1500000US340110408002,0.8360856269113149,0.11025147265681022
1500000US340110408003,0.8226164079822617,0.13682656115407374
1500000US340110408004,0.8496583143507973,0.0843478484971275
1500000US340110409011,0.8402777777777778,0.16342718519607385
1500000US340110409012,0.5389994620763852,0.17980206443770577
1500000US340110409021,0.516566265060241,0.3914783499834745
1500000US340110409022,0.893507972665148,0.12050250176869555
1500000US340110409023,0.5644724977457168,0.16986714755137997
1500000US340110409024,0.3847019122609674,0.3082622601370307
1500000US340110409025,0.92451967063129,0.053466805325116364
1500000US340110410011,0.8137089991589571,0.09769781221706482
1500000US340110410012,0.6419287211740042,0.16953405574121136
1500000US340110410021,0.8895870736086176,0.06211279367512418
1500000US340110410022,0.8262121939510322,0.18644152253051735
1500000US340110411011,0.5773480662983426,0.24070101935098595
1500000US340110411012,0.6417218543046358,0.15862849387884612
1500000US340110411021,0.5252161383285303,0.16921137708294806
1500000US340110411022,0.2575301204819277,0.2487218583901682
1500000US340130001001,0.6864864864864865,0.16146129960532324
1500000US340130001002,0.6975206611570248,0.1442426376123496
1500000US340130001003,0.6828839390386869,0.20895012473701838
1500000US340130002001,0.6715456674473068,0.12707553274711866
1500000US340130002002,0.4076655052264808,0.25322155506080674
1500000US340130003001,0.3206140350877193,0.1953210804072672
1500000US340130003002,0.35417638824078396,0.20279980612500906
1500000US340130004001,0.5296842105263158,0.12627432473886896
1500000US340130005001,0.4381654381654382,0.24197437242254063
1500000US340130005002,0.4908700322234157,0.17871597525236743
1500000US340130006001,0.6920873612602936,0.17443712624974989
1500000US340130006002,0.4646048109965636,0.20051887090390494
1500000US340130007001,0.4644808743169399,0.23776690236854273
1500000US340130007002,0.3400186567164179,0.2153659775232475
1500000US340130007003,0.45931758530183725,0.26240242491339655
1500000US340130007004,0.6288300835654597,0.13390965012072883
1500000US340130008001,0.5996718621821165,0.22299055499772116
1500000US340130008002,0.4692827275651335,0.24097537333457464
1500000US340130009001,0.35912698412698413,0.22554225857791718
1500000US340130009002,0.662870159453303,0.19864071056749907
1500000US340130009003,0.6154734411085451,0.27557402494709554
1500000US340130010001,0.20668058455114824,0.1693625656235521
1500000US340130010002,0.613126079447323,0.17171860379381293
1500000US340130011001,0.7225806451612903,0.3805298019799971
1500000US340130011002,0.6919263456090652,0.19015147316868247
1500000US340130013001,0.4811540251279665,0.15317007084394588
1500000US340130014001,0.5691202872531418,0.18122715139154855
1500000US340130014002,0.44507575757575757,0.20161038177040158
1500000US340130015001,0.20939334637964774,0.1348496420114846
1500000US340130016001,0.45219638242894056,0.1848337100429641
1500000US340130016002,0.38461538461538464,0.2766782596015208
1500000US340130017001,0.6467889908256881,0.19964171053154198
1500000US340130017002,0.638148667601683,0.21711698334361196
1500000US340130018001,0.8314393939393939,0.18377873932280545
1500000US340130018002,0.6235549132947977,0.14140605209962062
1500000US340130019001,0.8888888888888888,0.22463290739606465
1500000US340130019002,0.33916623777663407,0.1933626141362734
1500000US340130020001,0.5346687211093991,0.3025809798027146
1500000US340130020002,0.5240020212228398,0.1705264195392555
1500000US340130020003,0.5553168635875403,0.22104721230942664
1500000US340130021001,0.19471488178025034,0.17703880957068532
1500000US340130021002,0.8333333333333334,0.17226057479575127
1500000US340130021003,0.5361875637104995,0.3122994277492208
1500000US340130021004,0.5500705218617772,0.2753021855817623
1500000US340130022021,0.5384615384615384,0.25073157782796285
1500000US340130022022,0.5738562091503268,0.2595123204499771
1500000US340130022023,0.529296875,0.2059125416606648
1500000US340130022031,0.40142230292026027,0.11785057550161002
1500000US340130022041,0.9325153374233128,0.0855841161085456
1500000US340130022042,0.8760593220338984,0.11137945030824438
1500000US340130023001,0.8684884713919727,0.1435021069422214
1500000US340130023002,0.9097744360902256,0.1483447283145808
1500000US340130023003,0.8006658343736995,0.14340216712937098
1500000US340130023004,0.312621359223301,0.2583599464076032
1500000US340130024001,0.4107013738250181,0.21491228845652577
1500000US340130024002,0.5425963488843814,0.25842535548085477
1500000US340130024003,0.5909742120343839,0.24691279293098217
1500000US340130025001,0.5606617647058824,0.19628751574203018
1500000US340130025002,0.5508040935672515,0.28547019725761713
1500000US340130025003,0.6495049504950495,0.2189868490832385
1500000US340130026001,0.5105296745373324,0.13746971923085577
1500000US340130028001,0.44848225737494657,0.1482172783468519
1500000US340130031001,0.4070213933077345,0.13504357989198149
1500000US340130035001,0.31153608883405304,0.21052964265742669
1500000US340130035002,0.5644409937888198,0.25135488842319387
1500000US340130037001,0.4364937388193202,0.18667931643808072
1500000US340130037002,0.2889079965606191,0.22372791141621057
1500000US340130038001,0.40616500453309157,0.17425338308721144
1500000US340130038002,0.3656957928802589,0.26349689660316533
1500000US340130039001,0.2877030162412993,0.263648213478027
1500000US340130039002,0.19804134929270947,0.16558678360050585
1500000US340130041001,0.6542416452442159,0.17210319820334868
1500000US340130041002,0.07891637220259129,0.08700424489059659
1500000US340130041003,0.2949640287769784,0.2150260924685033
1500000US340130042001,0.3673951565268754,0.14841187738418316
1500000US340130042002,0.6535600425079703,0.2681454528981554
1500000US340130043001,0.5942307692307692,0.16709292671752796
1500000US340130043002,0.548926014319809,0.201546602968091
1500000US340130044001,0.3046683046683047,0.14488025526220397
1500000US340130044002,0.5291005291005291,0.2132092253453061
1500000US340130045001,0.4450651769087523,0.3317306391501406
1500000US340130045002,1.0,0.0
1500000US340130045003,0.5079533404029692,0.2768565001970627
1500000US340130045004,0.8022058823529412,0.14129764694043656
1500000US340130046001,0.20065609622744668,0.14798872534959703
1500000US340130046002,0.9310850439882697,0.10330139816041728
1500000US340130046003,0.24048582995951417,0.1699402519605378
1500000US340130047001,0.6767922235722965,0.23696062355234912
1500000US340130047002,0.7088733798604188,0.14500825171203166
1500000US340130047003,0.6716738197424893,0.2911214192291729
1500000US340130047004,0.7115749525616698,0.20039377973360323
1500000US340130047005,0.6448326055312955,0.2161722444319814
1500000US340130048011,0.5557603686635945,0.1548996429984644
1500000US340130048012,0.49514563106796117,0.2137383432720559
1500000US340130048021,0.29713114754098363,0.22123464770879336
1500000US340130048022,0.34508076358296624,0.32864557897368424
1500000US340130048023,0.42133693450371373,0.24368437495879824
1500000US340130049001,0.5075,0.33794535016468447
1500000US340130049002,0.3592400690846287,0.22658972666843638
1500000US340130049003,0.2750809061488673,0.15670742796631096
1500000US340130050001,0.6058732612055642,0.16701547382303178
1500000US340130050002,0.8454106280193237,0.18891014845982346
1500000US340130051001,0.5046511627906977,0.21811160363125093
1500000US340130051002,0.6533018867924528,0.19880664130196396
1500000US340130051003,0.8643101482326112,0.15774093930733193
1500000US340130052001,0.5188592456301748,0.2741105744563115
1500000US340130052002,0.26556016597510373,0.2317397888078223
1500000US340130053001,0.4540540540540541,0.1881197097983698
1500000US340130053002,0.5660225442834138,0.1656047369889208
1500000US340130054001,0.07419100236779795,0.05844802299380898
1500000US340130054002,0.26253521126760565,0.1301766700213835
1500000US340130057001,0.4105993065874195,0.18214216786109372
1500000US340130057002,0.6603174603174603,0.21438428522098865
1500000US340130062001,0.32630522088353414,0.15800708963515187
1500000US340130062002,0.3709090909090909,0.19368023706938775
1500000US340130064001,0.658200290275762,0.13569732454381517
1500000US340130066001,0.5106382978723404,0.26901237733757755
1500000US340130066002,0.8135725429017161,0.1686535962643402
1500000US340130067001,0.3660968660968661,0.15030061421237767
1500000US340130067002,0.36785069235400364,0.20389152626188717
1500000US340130067003,0.7956349206349206,0.247043211873107
1500000US340130068001,0.6760044231478068,0.14652731560269835
1500000US340130068002,0.8293118856121537,0.15360605157222984
1500000US340130068003,0.5817610062893082,0.21747353032253064
1500000US340130069001,0.5942622950819673,0.11631154359067547
1500000US340130069002,0.708253358925144,0.1376492615989179
1500000US340130070001,0.33607964297974596,0.13134434676493598
1500000US340130070002,0.27144607843137253,0.1668105443460112
1500000US340130071001,0.5311324697033013,0.18116021282092576
1500000US340130071002,0.6952614379084967,0.1702077307270923
1500000US340130071003,0.5388692579505301,0.23842339333848775
1500000US340130072001,0.6831896551724138,0.2037985970515018
1500000US340130072002,0.5190380761523046,0.19560581494936682
1500000US340130073001,0.43018018018018017,0.19909220505345196
1500000US340130073002,0.42287764049422083,0.14569131224781556
1500000US340130073003,0.6852085967130215,0.16704754272253164
1500000US340130074002,0.5685053380782918,0.08840282987170167
1500000US340130075011,0.31039136302294196,0.19446575893016935
1500000US340130075012,0.3884297520661157,0.3366593690557941
1500000US340130075013,0.4928639391056137,0.26883052993547313
1500000US340130075014,0.15119617224880383,0.12292936342768943
1500000US340130075021,0.6952309985096871,0.15370882564597446
1500000US340130075022,0.3533682936668011,0.12313686484850739
1500000US340130076001,0.422542460113227,0.13253560852344193
1500000US340130076002,0.5504731861198738,0.1832932385744856
1500000US340130077001,0.38047445255474455,0.11009582794672357
1500000US340130077002,0.5683229813664596,0.1788129406439371
1500000US340130078001,0.5211062590975255,0.1822686158523085
1500000US340130078002,0.5055603079555175,0.15137413681846193
1500000US340130079001,0.7265581134194273,0.16877410183473693
1500000US340130079002,0.3484735666418466,0.2881380260189671
1500000US340130079003,0.518,0.12422555386854364
1500000US340130080001,0.7245349867139061,0.12885745316667765
1500000US340130080002,0.5232273838630807,0.1646904567653872
1500000US340130081001,0.32688172043010755,0.11167836872497387
1500000US340130081002,0.5074958356468628,0.18062215840195878
1500000US340130082001,0.4661949685534591,0.1824135697498238
1500000US340130082002,0.13486842105263158,0.19727542224034345
1500000US340130087001,0.7882836587872559,0.18630859746664677
1500000US340130087002,0.4048934490923441,0.277283853856565
1500000US340130087003,0.6397405660377359,0.20255857093326562
1500000US340130088001,0.6653005464480874,0.20404330553220187
1500000US340130088002,0.8006379585326954,0.18731962588035816
1500000US340130089001,0.5086243163651661,0.1431333157498361
1500000US340130090001,0.44138372837924406,0.132158615670696
1500000US340130091001,0.3565473271211378,0.2864499704595553
1500000US340130091002,0.8539741219963032,0.16560241104106027
1500000US340130092001,0.37271937445699393,0.23712363727934885
1500000US340130092002,0.06110283159463487,0.09882761484294786
1500000US340130092003,0.5355805243445693,0.20779983241649524
1500000US340130093001,0.37219551282051283,0.13866598788565973
1500000US340130093002,0.6661190965092403,0.15482337339777108
1500000US340130094001,0.47512437810945274,0.21586051751949012
1500000US340130094002,0.5194395796847636,0.17305971421597408
1500000US340130094003,0.34449093444909346,0.21035227417451505
1500000US340130095001,0.7587511825922422,0.3107697334976604
1500000US340130095002,0.4651874521805662,0.2290086372609582
1500000US340130095003,0.5181182453909726,0.24499905640727404
1500000US340130095004,0.5933441558441559,0.24797620196635634
1500000US340130096001,0.5765595463137996,0.20960268818720937
1500000US340130096002,0.4960869565217391,0.21398185532632558
1500000US340130096003,0.40383715489003275,0.20384571336727914
1500000US340130097001,0.5184049079754601,0.2389434036002538
1500000US340130097002,0.40998487140695916,0.21382100473236798
1500000US340130097003,0.6695250659630607,0.24858955760916152
1500000US340130099001,0.8097826086956522,0.3526987619273612
1500000US340130099002,0.7922437673130194,0.17874624560406738
1500000US340130099003,0.5459004905395936,0.26562136507503603
1500000US340130100001,0.922429906542056,0.1007162666401422
1500000US340130100002,0.7346153846153847,0.16541137450198717
1500000US340130100003,0.5493910690121786,0.23578454356002554
1500000US340130101001,0.6604010025062657,0.20967916916374746
1500000US340130101002,0.9621318373071529,0.047247622314028626
1500000US340130101003,0.6575576430401366,0.13779965875342642
1500000US340130102001,0.5038610038610039,0.1701170474551987
1500000US340130102002,0.9342806394316163,0.0811560484974136
1500000US340130102003,0.46846846846846846,0.20784087865501671
1500000US340130102004,1.0,0.0
1500000US340130103001,0.6382699868938401,0.18421368452604284
1500000US340130103002,0.8178202068416865,0.15354584531004745
1500000US340130103003,0.874031007751938,0.09346798727375541
1500000US340130103004,0.5027442371020856,0.22927088093160722
1500000US340130104001,0.6060606060606061,0.2745270669127665
1500000US340130104002,0.8119092627599244,0.10576802626603968
1500000US340130104003,0.6056894508099565,0.18250240826445113
1500000US340130105001,0.7927656367746797,0.16494797662847682
1500000US340130105002,0.48096446700507617,0.1814515553463085
1500000US340130105003,0.5497494631352899,0.18221891804329432
1500000US340130106001,0.26865671641791045,0.19307693465376707
1500000US340130106002,0.8210526315789474,0.12287383896424206
1500000US340130106003,0.5017431725740849,0.16260321770696515
1500000US340130107001,0.4979310344827586,0.17999828346164465
1500000US340130107002,0.8191593352883676,0.15230458200169042
1500000US340130107003,0.7943686006825939,0.2178148767217274
1500000US340130108001,0.4755020080321285,0.17483540553022742
1500000US340130108002,0.5455132343447385,0.18882347325367912
1500000US340130109001,0.5806451612903226,0.29514556669908554
1500000US340130109002,1.0,0.0
1500000US340130109003,0.20052083333333334,0.25823936141406595
1500000US340130109004,0.5749588138385503,0.21781716072073395
1500000US340130111001,0.2057048820625343,0.10228963509405209
1500000US340130111002,0.5407166123778502,0.21294527418966078
1500000US340130112001,0.48066298342541436,0.21478159305338837
1500000US340130112002,0.6181318681318682,0.27152635663733055
1500000US340130112003,0.6330275229357798,0.24603240443025942
1500000US340130113001,0.8420365535248042,0.12181704249511388
1500000US340130113002,0.3684210526315789,0.3979035376594924
1500000US340130113003,0.48393782383419687,0.1845844690281979
1500000US340130114001,0.9573070607553367,0.05331097563778323
1500000US340130114002,0.8697152717860225,0.12695370320812197
1500000US340130114003,0.6916859122401847,0.16758306279979795
1500000US340130115001,0.7748148148148148,0.17279562266352566
1500000US340130115002,0.7281053234115626,0.11811067589733751
1500000US340130116001,0.5934242181234964,0.21037561589605425
1500000US340130116002,0.6483011937557392,0.13755739483880114
1500000US340130117001,0.8285371702637889,0.17328789274990433
1500000US340130117002,0.523728813559322,0.34306958050851033
1500000US340130117003,0.6685912240184757,0.32400964387217784
1500000US340130117004,0.8506944444444444,0.22345369385615313
1500000US340130118001,0.6770334928229665,0.21610674514230815
1500000US340130118002,0.6852046169989506,0.18125587085282013
1500000US340130119001,0.3659695817490494,0.1329411636782712
1500000US340130119002,0.7888748419721872,0.14140754164030161
1500000US340130120001,0.46446558477895916,0.3769730925821738
1500000US340130120002,0.8045574057843996,0.21441231962934454
1500000US340130120003,1.0,0.0
1500000US340130120004,0.14752906976744187,0.20560885173396212
1500000US340130120005,0.8971820258948972,0.11004777847841775
1500000US340130120006,0.5351437699680511,0.35598124516301344
1500000US340130121001,0.7960591133004926,0.17123779908689304
1500000US340130121002,0.43333333333333335,0.25791321363434627
1500000US340130121003,0.46564885496183206,0.3141887440805462
1500000US340130122001,0.38188976377952755,0.292985803029584
1500000US340130122002,0.6308835672997523,0.41979911023007177
1500000US340130122003,0.8452437292948415,0.3177397343158794
1500000US340130122004,0.7910863509749304,1.5196957987210327
1500000US340130122005,0.32627399073461283,0.2112286368593043
1500000US340130123001,0.7668097281831188,0.22954396074390507
1500000US340130123002,0.5050985723997281,0.22010354692258566
1500000US340130123003,0.5905044510385756,0.25668632720323553
1500000US340130123004,0.7244258872651357,0.24907224758820742
1500000US340130124001,0.21071589374155786,0.11741882646731837
1500000US340130124002,0.7464503042596349,0.3265940602750866
1500000US340130124003,0.7557651991614256,0.26846071146788936
1500000US340130124004,0.7326388888888888,0.23133451056544777
1500000US340130125001,0.8731034482758621,0.15337326874156962
1500000US340130125002,0.523943661971831,0.5086803457050999
1500000US340130125003,0.75,0.3468948476637872
1500000US340130125004,0.6100478468899522,0.15939624266357974
1500000US340130126001,0.6761229314420804,0.20050624671001926
1500000US340130126002,0.33282325937260904,0.16625553814543528
1500000US340130126003,0.8530670470756063,0.15511293957229194
1500000US340130126004,0.6824480369515011,0.23778197351477806
1500000US340130127001,0.48045178105994785,0.3753055789342593
1500000US340130127002,0.5484109386548411,0.18928404781649835
1500000US340130127003,0.6810059563203177,0.21976680671069787
1500000US340130128001,0.75049115913556,0.2800129533654506
1500000US340130128002,0.4126547455295736,0.31112641063634183
1500000US340130128003,0.672645739910314,0.2506156629782401
1500000US340130128004,0.6907894736842105,0.2235059412296291
1500000US340130129001,0.44851657940663175,0.20108405037117133
1500000US340130129002,0.2860824742268041,0.22713777254285478
1500000US340130129003,0.7242268041237113,0.2252480338142739
1500000US340130130001,0.6757679180887372,0.13817210682048678
1500000US340130131001,0.5163776493256262,0.18431483274697852
1500000US340130131002,0.6766839378238342,0.19354230139146067
1500000US340130132001,0.5851449275362319,0.3251224209253829
1500000US340130132002,0.5184534270650264,0.2059498649553044
1500000US340130132003,0.8,0.26021401080242273
1500000US340130133001,0.7746913580246914,0.3531113621754645
1500000US340130133002,0.2735527809307605,0.2768840873571753
1500000US340130133003,0.4041700080192462,0.3574863128857243
1500000US340130133004,0.6156696664902065,0.21288968364551988
1500000US340130134001,0.8536585365853658,0.11080763318851172
1500000US340130134002,0.9043560606060606,0.08102882985494908
1500000US340130134003,0.9556541019955654,0.052429693794363644
1500000US340130134004,0.9223404255319149,0.08066509458227246
1500000US340130134005,1.0,0.0
1500000US340130135001,1.0,0.0
1500000US340130135002,1.0,0.0
1500000US340130135003,0.9027237354085603,0.0828684018538374
1500000US340130135004,0.9269764634882317,0.05900117314168447
1500000US340130135005,0.8766917293233083,0.08819864405446473
1500000US340130136001,0.985981308411215,0.022136531203753484
1500000US340130136002,0.8014950166112956,0.16438248388268753
1500000US340130136003,0.6240694789081885,0.19661549375135742
1500000US340130136004,0.7787794729542302,0.14307316565032227
1500000US340130137001,0.9022346368715084,0.10622754944946138
1500000US340130137002,0.6433915211970075,0.20968903067547695
1500000US340130137003,0.7208538587848933,0.24558303288933556
1500000US340130137004,0.657465495608532,0.14690077557881834
1500000US340130137005,0.8324937027707808,0.201448095099099
1500000US340130138001,0.9205190592051906,0.06601911482350611
1500000US340130138002,0.8996655518394648,0.09399126577498346
1500000US340130138003,0.9890350877192983,0.019564041961605286
1500000US340130138004,1.0,0.0
1500000US340130138005,0.9461187214611873,0.0559727725653361
1500000US340130139001,0.8181041844577285,0.18333407802662313
1500000US340130139002,0.8946540880503144,0.09496755009972062
1500000US340130139003,0.871578947368421,0.0966676164148032
1500000US340130139004,0.8805646036916395,0.1304058852143891
1500000US340130139005,1.0,0.0
1500000US340130140001,0.9104477611940298,0.10744284543758681
1500000US340130140002,0.9138062547673532,0.062397590257190834
1500000US340130140003,0.9122807017543859,0.0704461591167934
1500000US340130140004,0.9483568075117371,0.10964207721054789
1500000US340130141001,0.8514241724403387,0.1375047212589374
1500000US340130141002,0.6112224448897795,0.2151481502044425
1500000US340130141003,0.7078384798099763,0.16428768394591045
1500000US340130142001,0.9727793696275072,0.043565523112868494
1500000US340130142002,0.9303525365434222,0.08575627339383611
1500000US340130142003,0.8706176961602671,0.08939771508163136
1500000US340130142004,0.7442176870748299,0.14584725575374718
1500000US340130143001,0.9525528623001547,0.0457140559425848
1500000US340130143002,0.586427656850192,0.19115710141005932
1500000US340130143003,0.7786069651741293,0.19349098815342686
1500000US340130143004,0.49201741654571846,0.17241410922002304
1500000US340130143005,0.8801198801198801,0.08637622625656365
1500000US340130144001,0.7027901334411646,0.13524293770991577
1500000US340130144002,0.6581818181818182,0.3465123542283422
1500000US340130144003,0.621301775147929,0.2268529804344806
1500000US340130145001,0.7253861003861004,0.15535856753437466
1500000US340130145002,0.523943661971831,0.2959655213134532
1500000US340130145003,0.5543307086614173,0.2557113719029482
1500000US340130145004,0.6965811965811965,0.19913160158880025
1500000US340130146001,0.8621794871794872,0.16462379495357565
1500000US340130146002,0.6476744186046511,0.21254466440255027
1500000US340130146003,0.9038112522686026,0.09711726342837629
1500000US340130146004,0.7813987550347858,0.09593479758054681
1500000US340130147001,0.91369440774989,0.06670541822418921
1500000US340130147002,0.6947218259629101,0.18476422399592615
1500000US340130147003,0.8587209302325581,0.20646042863089067
1500000US340130147004,0.9280997798972854,0.08736993279727555
1500000US340130147005,0.4155844155844156,0.46167741604084156
1500000US340130148001,0.9164882226980728,0.06755300401149572
1500000US340130148002,0.9087261785356068,0.1089291433097526
1500000US340130148003,0.7068741893644618,0.23234224994781147
1500000US340130148004,0.9823076923076923,0.01717085097236118
1500000US340130149001,0.9589552238805971,0.04923068272912411
1500000US340130149002,0.9289392378990731,0.09646804906622292
1500000US340130149003,0.9452991452991453,0.053140530326761894
1500000US340130149004,0.9453488372093023,0.053194636470579766
1500000US340130149005,0.9237588652482269,0.06504303891360075
1500000US340130150001,0.8010810810810811,0.07879109545117698
1500000US340130150002,0.9539748953974896,0.04486791403080869
1500000US340130150003,0.9407665505226481,0.07151658724213338
1500000US340130151001,0.7374926427310182,0.1225885737320968
1500000US340130151002,0.9419354838709677,0.0614007688541409
1500000US340130151003,0.8935721812434141,0.13379551032043838
1500000US340130151004,0.9130150425114454,0.06386123956353859
1500000US340130152001,0.5213872832369942,0.2701837622277789
1500000US340130152002,0.8028534370946823,0.16361699284593426
1500000US340130152003,0.8439226519337016,0.1095974859509582
1500000US340130152004,0.7356020942408377,0.15178911585303237
1500000US340130153001,0.85785536159601,0.07240319740044157
1500000US340130153002,0.732620320855615,0.21460316689896058
1500000US340130154001,0.8922852983988355,0.1409009550385734
1500000US340130154002,0.8188314417822614,0.1326410980294169
1500000US340130154003,0.45894909688013136,0.3016844411010978
1500000US340130154004,0.6993670886075949,0.18884249242879594
1500000US340130155001,0.927741935483871,0.12571924332260792
1500000US340130155002,0.9333950046253469,0.050461426116778514
1500000US340130155003,0.9452780229479258,0.08596867548083834
1500000US340130155004,0.84375,0.1317366253909568
1500000US340130156001,0.6481687014428413,0.16042017619021082
1500000US340130156002,0.9717813051146384,0.0405472858069927
1500000US340130156003,0.9370277078085643,0.04485914089374941
1500000US340130156004,0.8372900984365953,0.1119761005192542
1500000US340130157001,0.7365107913669064,0.15341526033935732
1500000US340130157002,0.657030223390276,0.1562450162187761
1500000US340130158001,0.7553191489361702,0.16207788934507691
1500000US340130158002,1.0,0.0
1500000US340130158003,0.6327451784981535,0.14144204381600264
1500000US340130159001,0.39719029374201786,0.195700142299769
1500000US340130159002,0.94140625,0.0653163587477341
1500000US340130159003,0.650682261208577,0.1768263718721738
1500000US340130159004,0.9149102263856362,0.07867084687163782
1500000US340130160001,0.976054732041049,0.02394385819646569
1500000US340130160002,1.0,0.0
1500000US340130160003,1.0,0.0
1500000US340130160004,0.7697044334975369,0.17819719839118
1500000US340130160005,0.9563567362428842,0.035526162818791465
1500000US340130160006,1.0,0.0
1500000US340130160007,1.0,0.0
1500000US340130161001,0.9510416666666667,0.0667194593766115
1500000US340130161002,0.8506271379703535,0.10513229546567684
1500000US340130161003,0.808,0.10052771872224717
1500000US340130161004,0.7838345864661654,0.2723532271654096
1500000US340130162001,0.9767255216693419,0.034260660318222766
1500000US340130162002,0.9420103092783505,0.08943290463672098
1500000US340130162003,1.0,0.0
1500000US340130162004,0.9989909182643795,0.005390254499953271
1500000US340130163001,0.9755102040816327,0.0344935066318313
1500000US340130163002,0.802801724137931,0.23641308414467127
1500000US340130163003,0.9368745188606621,0.033946341683424315
1500000US340130163004,0.9706521739130435,0.03463540150590043
1500000US340130164001,0.8863013698630137,0.08219484182163395
1500000US340130164002,0.9465020576131687,0.07007645888399015
1500000US340130164003,0.9622411693057247,0.04485713638180311
1500000US340130164004,0.9668639053254438,0.04329523940340686
1500000US340130165001,1.0,0.0
1500000US340130165002,0.7732115677321156,0.15474440755496977
1500000US340130165003,0.6407766990291263,0.25846057457227084
1500000US340130165004,0.9040667361835245,0.10976118336891766
1500000US340130165005,0.9781659388646288,0.02856069223330867
1500000US340130166001,0.8733153638814016,0.11287255597902504
1500000US340130166002,0.9833333333333333,0.025436148679014475
1500000US340130166003,0.7708333333333334,0.12179033650717482
1500000US340130167001,0.703971119133574,0.1274060728547259
1500000US340130167002,0.9028735632183909,0.05731133152333503
1500000US340130168001,0.8349928876244666,0.15724281993360437
1500000US340130168002,0.8880248833592534,0.07531921762216469
1500000US340130168003,0.9192100538599641,0.07518387938508335
1500000US340130168004,0.9658622719246616,0.02868414030123633
1500000US340130169001,0.9935897435897436,0.014910621026306949
1500000US340130169002,0.7312820512820513,0.2931005706620198
1500000US340130169003,0.9146341463414634,0.06657254380405851
1500000US340130170001,0.9749412685982772,0.022172404131443706
1500000US340130170002,0.8151093439363817,0.18701996599053813
1500000US340130170003,0.773109243697479,0.10627964309603961
1500000US340130171001,0.515179392824287,0.1772271905196809
1500000US340130171002,0.7119675456389453,0.15863622412803213
1500000US340130172001,1.0,0.0
1500000US340130172002,0.6799363057324841,0.23941931752323625
1500000US340130172003,0.5265306122448979,0.2600202097018177
1500000US340130172004,0.8967173738991193,0.11447011167706735
1500000US340130173011,0.9356193142057383,0.04645048143678316
1500000US340130173012,0.841606246514222,0.2116067476823699
1500000US340130173013,1.0,0.0
1500000US340130173021,1.0,0.0
1500000US340130173022,0.4995964487489911,0.4338267088933346
1500000US340130173023,0.9641693811074918,0.07607669379542523
1500000US340130173024,0.7090576395242452,0.1657122636667296
1500000US340130173025,0.9407069555302167,0.07823928249470896
1500000US340130173026,0.7965451055662188,0.10286820285175038
1500000US340130174001,0.9637146371463715,0.041386402540085916
